,site,date,stars,title,text,location
10,www.microsoft.com,2022-12-09T12:37:53.000Z,1,millennials !!!,"anyone who has used windows 95 and 98 knows what an INTELLIGENT, CONSISTENT and RELIABLE operating system means and after XP added a little spice, then TOTAL DARKNESS, millennials generation of totally imbeciles, make everything seem complicated is precisely the attitude of IMBECILES",IT
11,www.microsoft.com,2022-12-12T07:25:55.000Z,1,Windows 11,Windows 11 The program caused by really stable system to become really ustable.  Complete waste of time. Curious how hard it is to actuall leave a review on Windows 11.  They obviously don't want the truth about this POS getting out.,ES
12,www.microsoft.com,2022-12-04T14:07:33.000Z,1,"Never received the laptop, after 6 months, they refuse to refund","This is how dodgy Microsoft business trades in UK: 1- In May, paid £1625 to Microsoft business for a laptop. 2- Due to delay and unprofessional behaviour of their agent, decided to cancel my order after 2 weeks. 3- Early June requested for refund. 4- After 6 months, Microsoft still refusing to pay back their debt. 5- Took the case to the Small Claim Court and despite the court ordered Microsoft, they should refund my money and pay court fee, still they refuse to pay.",GB
13,www.microsoft.com,2022-12-19T21:22:10.000Z,1,What a piece of trash OS,"What a piece of trash OS, one single update today and now I can't use it. Taskbar is just gone. Going for a new OS as these useless ""developers"" give me no option.",RO
14,www.microsoft.com,2022-12-09T02:52:41.000Z,1,Hiding ads as your top email in Outlook,I Use outlook from microsoft. Since a few days now. They updated it. And now i get ads as the first email i have. So i accidentally click on it. Normaly they would just be around the sides  I use this email adress and program for like before 2010 now. and now suddenly this.  This is really shady business practice. And it hampers my ability to use my email. That i have for years. To disguise a ad as an email and put it on top of the emails you got. It is shady. and should be forbidden by the authorities. Sorry microsoft. But if i now have ever the choice to buy your products or not. I would choose not. I dont want to support such shady and abusive practices.  Desired solution. Keep out of my fricking email and personal stuff. Keep your ads to the right side. where i dont care. You greedy frickers.,NL
15,www.microsoft.com,2022-11-08T15:51:29.000Z,1,No customer support,"Wanted to purchase office. Said something about free mouse offer. But the product was a ""box set"". Everything looks the same apart from these two words, so I didn't notice until after purchase. This means I cannot download the program Want to refund absolutely no way to get refund. DO NOT PURCHASE DIRECT FROM MICROSOFT! No support",AU
16,www.microsoft.com,2022-12-27T10:13:55.000Z,5,This company provides the best…,"This company provides the best software; I used some software, and my experience is the best.",CA
17,www.microsoft.com,2022-12-04T04:22:43.000Z,4,I have contacted Microsoft several…,"I have contacted Microsoft several times about my Microsoft Rewards account getting suspended. The only response I ever get is that I did not follow the terms and conditions. Even though I am in Australia and I am the only person in the household to use Microsoft Rewards. I can not believe that I have told so many people to get Microsoft Edge and use Bing and Microsoft Rewards and the only thing that I received from Microsoft is that my account was suspended because I REDEEMED A FREE GIFT CARD.  Microsoft, this is a complete scam. This is unacceptable. You can not suspend someone's account for just redeeming a free git card which is what Microsoft has promised. Microsoft rewards is a scam. The only thing that I like about Microsoft is their developers program which provides free products.",AU
18,www.microsoft.com,2022-11-16T16:56:52.000Z,1,Can't contact anyone in the UK,"Can't contact anyone in the UK, can't make a formal complaint on the website? Can't talk to anyone in the UK about microsoft365 blocking our website contact forms. I guess I'll use Google products from here on in. #AwfulService",GB
19,www.microsoft.com,2022-10-29T21:15:49.000Z,1,Intentionally removes games from…,"Intentionally removes games from accounts in order to force them to buy the game again, and gain a profit. I spent so long in your support system only for you to tell me i cant get my account back, even after admitting it isnt removed or anything. Not letting me answer security questions or anything.",DK
20,www.microsoft.com,2022-12-17T11:52:24.000Z,5,Best products,"Best products. I would like to appreciate and thank you for the microsoft products, outlook, teams, office, skype etc etc.",IN
21,www.microsoft.com,2022-10-26T03:12:14.000Z,1,I have used microsoft prpduct for…,"I have used microsoft products for decades and lost enormous amounts of important data. I came to conclusion that microsoft is not to be trusted with any of my important information. From blue screens of death to random restarts, to crushes and bugs. Their soft has all the bugs on the surface of this planet!!!",US
22,www.microsoft.com,2022-12-04T01:09:03.000Z,1,Microsoft cannot be trusted,"Microsoft cannot be trusted. They choose how I respond to their articles base on my race. I was applauding by what some would type. Something went wrong apparently, I been flag and cannot comment on articles, but cannot remove news and such from my start menu on my device. There would be a article about a dog and some would be able to type out their sentences and others got something went wrong. This is not a computer error this is a human error. The also flagging people accounts so they won't be able to respond to certain articles is also a human error. Also, can't use certain nick names for identity purpose some people are crazy. Microsoft does not keep their consumers safe. I get none stop spam to the point I can't even find my important emails. They are their consumers to pay extra, but why pay for just ad removal and more space? Where is the security?",US
23,www.microsoft.com,2022-11-12T03:52:03.000Z,1,Microsoft Agents Don’t know enough to help,"Bought Microsoft 365 for business last week. Went to install today. Lost count of the number of agents I spoke with. Spent 5 hours back and forth with agents and “engineers “, non of whom could successfully load their program on my computer even when allowed to view my screen. Eventually they stopped calling me back. If I wasn't already so heavily invested in excel I would have dropped them. After reading a little on the internet started winging it myself deleting old microsoft programs and finally I got it to download. Feel like they should pay me at this point for wasting my day with their polite but not terribly useful customer service agents.",US
24,www.microsoft.com,2022-10-12T14:59:15.000Z,1,Microsoft office keeps getting worse,"I have been using Microsoft office since the early 1990's. I used to love Word and Excel. Over the last few decades Microsoft has managed to ruin these products. Important features used to be right at your fingertips now they are buried in layers of minutia, or worse yet do not even exist at all anymore. I kid you not Microsoft Word was better in 1994 Windows 3.2 than it is now. Why does Microsoft keep going backward? They need a new CEO, and people with common sense to design products.",US
25,www.microsoft.com,2022-11-04T21:34:35.000Z,5,Online and telephone support very good.,"Online and telephone support very good. I bought a laptop to try to get everything online, but my cloud would not sync ( or at least, some part was still in Skydrive).  Put in an enquiry, email reply next day, did not work, promised call, called on time but I did not recognise US number, called back , Tanmoy B was kind and patient, sorted problem despite the reluctance of my old desktop to accept him remoting on, and gave me a few other tips as well. So surprising these days when customer service actually serves the customer well, but occasionally it does.  I've used Microsoft support before, and it does they do actually answer and sort out the problem.",GB
26,www.microsoft.com,2022-11-03T17:47:52.000Z,5,Good support and good apps.,Today my issue with MS ToDo was resolved. I find Microsoft support well. I also like MS ToDo app and Clock app where you can set a focus timer.  Today I changed my mind about Microsoft and I think they are getting better. Thanks.,PL
27,www.microsoft.com,2022-10-04T17:07:33.000Z,1,Microsoft really are the pits,"Microsoft really are the pits. I upgraded my storage from 100gb to 1tb as it was Advertised as AN UPGRADE but these scam artists continued to change me for the 100gb as well. For over a year ..... They told me I should have cancelled the 100gb..... its not an upgrade then ! Taught me a lesson about this company, basically they are ruthless scammers... result is I will cancel all my storage and get a personal cloud and slag Microsoft off for the rest of my life :) Stealth charging customers. Up yours Microsoft",GB
28,www.microsoft.com,2022-10-28T22:13:33.000Z,1,My children tried to login to their…,My children tried to login to their Xbox with the correct password but it does not work for some reason. Every single form that we have filled out to reset it has been said not to have worked. I went into the physical store to be told they cannot do anything not even register a complaint. They gave me a number to call but when you get through the menu it ends up telling you it cannot help with Xbox. We have £100's of games they cannot access and no help at all from Microsoft. Just looked at the ratings on this site. What an appalling company there are. Too big and arrogant to care. That's the problem when you let one company get this big.,GB
29,www.microsoft.com,2022-11-04T06:34:23.000Z,1,I paid $300 for my Xbox and I'm paying…,I paid $300 for my Xbox and I'm paying $20 a month for their gaming membership which isn't bad but the home screen on my Xbox is filled with ads which is unacceptable. It's my Xbox and I pay you greedy people every month,US
30,www.microsoft.com,2022-10-02T14:40:27.000Z,1,Product didn’t arrive and no help from MS,"ordered a laptop and a travel hub; only laptop arrived; when I called MS, and spent 45 minutes on the phone with them they suggested I file a police report??!! the most disappointing and bizarre customer service I have ever come across.  Would have expected from a bucket shop but not from Microsoft.  Very poor.",GB
31,www.microsoft.com,2022-10-26T02:26:44.000Z,5,Microsoft is simply the best,"Microsoft is simply the best. Now the developers seemingly very successfully created a software for phones as well and for example Microsoft Word is easier to use on a phone than on a laptop, what is a miracle, I can do my accountancy with the help of Microsoft Excel on my phone,  what was in the past impossible, storing securely files on Onedrive has been never easier, cleans up the storage, deletes duplicates, all work done instead of me. I have had never issue with Microsoft, Bill Gates is the best developer, a big capacity, a genius and deserves only applause for his phenomenal achievements and honour from everyone. Million stars.",GB
32,www.microsoft.com,2022-09-14T11:40:45.000Z,1,Zero customer support,"Great games,  terrible customer service.  I had an issue with a Game over a year ago and submitted several tickets and it was never even attempted to fix. Im having a game crashing issue and have submitted a ticket a day for c the past 2x weeks and no response.  Was just told by a rep there may be a fix incoming in the future.  They won't help anymore and haven't replied when I asked for a credit on my monthly recurring bill for the game. This is a terrible company",US
33,www.microsoft.com,2022-11-21T16:07:27.000Z,1,I have recently spent a lot of money on…,"I have recently spent a lot of money on a new Microsoft laptop The service to help me has been crap, passed from Poland to India with no resolve.  Very disappointed!",GB
34,www.microsoft.com,2022-10-15T02:28:53.000Z,1,Microsoft broke its own T&Cs,"The company breaks its own Terms & Conditions. I have auto-updates turned off - have had since maybe version 3.1 - in the latest MS update, it anyway deleted all my music library and blamed it on an iTunes problem. The point is, again, I have auto updates turned off. The only answer is that MS used a back door to violate its own T&Cs and delete my music library. Incidentally, I have the cds for most of my trax however it was just easier to have them in mp3 format. Now, I would be on pension before I got them all re-digitized. And, I dont even have the WIN 11, I still use 10 so clearly MS you did this behind users' backs.",CA
35,www.microsoft.com,2022-10-12T08:26:12.000Z,1,The worst computing company ever,"I don't know why they never learn, we thought that problems would end with vista, then windows 8 appears, after a great experience with windows 10 just I don't understand what those people are trying to do?!! at time I wrote this review just updated my win 11 the computer went slow as a sleepy snail, btw I have a powerful 2021 gaming laptop, even my dell latitude e6410 was running win10 faster, honestly If I had enough money I'd switch to Apple products, can you believe 4 days ago I've registered for Microsoft Ignite, the confirmation email went to the junk mail of my outlook account, this company is really a joke!",MA
36,www.microsoft.com,2022-09-02T19:29:24.000Z,1,Worse than Abysmal Support,"Abysmal Support - effectively went through the problem online chat, and then the guy said he would have to escalate it. Then received an email asking me to repeat the problem with screenshots and upload to a site. Did this and tried at least 6 times, and all it says every timeis Failed to Upload File. WAsTED 3 HOURS OF MY TIME TODAY",GB
37,www.microsoft.com,2022-08-24T18:22:43.000Z,1,365 = Zero Help,I overan the deadline to cancel my annual Office365 subscription by a few days. Even though they could see the product had been unused (for a great deal of time) and I explained my mistake it was *100% impossible* for MS to do anything after speaking to (and having to repeat the same details) to 3 different departments. They desperately need to develop some empathy for their customers,GB
38,www.microsoft.com,2022-09-01T16:33:33.000Z,1,Micrsoft Outlook App emails get deleted automatically. It's horrific,"I don't know why but after every 1-2 all my emails get deleted automatically from my Microsoft Outlook app of Android Version. It is now for the 3rd consecutive time. It very disappointing and questionable, specially from a company like Microsoft. Free advice, it better to rectify such a blunder. It's horrific experience.",IN
39,www.microsoft.com,2022-08-22T11:03:16.000Z,1,Absolutely idiotic,"Absolutely idiotic. The language keeps changing to english, even though i litterally removed it from the languages it is supposed to use. Its such a basic thing in a writing program, and a multi billion dollar corporation cant even get it right. It just shows that they are more focused on squeesing money out of people with weird and cryptic subscribtion services instead of actually making the program logical and consistent. What a joke....",DK
40,www.microsoft.com,2022-08-06T19:55:43.000Z,1,I wasted 45 minutes of my life…,"I wasted 45 minutes of my life attempting to link a product key to my account. I was unsuccessful. I was not successful because of how Office was purchased. It is a legitimate key. That part is not in question. Microsoft customer service should mirror what Apple does.  When one is paying a premium for their products, this should not occur. Make the process easy and seamless. Lesson learned.",US
41,www.microsoft.com,2022-08-17T16:25:45.000Z,1,I had the worst experience with…,"I had the worst experience with Microsoft, Mac better, bad operators, no one wanted to help me, is sh!t, do not buy anything from this scamming Organization!!!!  Bill Gates want to stole our information to destroy the virtual world. If u want quality no headache buy an apple product, is expensive but is more better than this sh!t!",RO
42,www.microsoft.com,2022-10-13T14:50:17.000Z,1,We use Windows 10 and Outlook,"We use Windows 10 for business and all of our emails are routed through Windows Outlook. We have found Outlook to be a nightmare and with no help from Microsoft. Draft emails disappear, Signatures disappear and Folders created to store important emails also disappear. As a small but very busy business, these occurances which are not isolated but ongoing are seriously damaging to our effectiveness to work and are costing us time and money. We are not at all happy with the product or the helpline service which admit they don't know why this is happening and can do nothing. All that is suggested is that we change the account password but the damage is already done!",GB
43,www.microsoft.com,2022-11-08T17:07:40.000Z,1,"Atrocious, Non-Existent Customer Support","Microsoft is the perfect example of everything that's wrong with modern day customer support - that is, if you could even call it that. The only support for 365 is online chat to representatives outside the US that don't know anything about Microsoft's products, can't answer basic questions, and have no ability to solve the problem I had. Then when asked for a phone number to call, they give a phone number that forces you down a time-wasting rabbit hole that ultimately tells you ""support has been moved online"". Yep, their offshore support team, who they probably pay slave wages to, is told to provide a US phone number that just tells consumers they don't have phone support in the US. Microsoft is basically telling their consumers - ""You get what you get. If you have any questions or issues, F off.""",US
44,www.microsoft.com,2022-08-08T22:03:05.000Z,1,MICROSOFT USELESS SUPPORT,I bought a Dell laptop from Microsoft. When updating to Windows new version it crashed. I called Microsoft through a backdoor because they wouldn't help. The service told me that I needed another windows laptop to fix the one I had. Microsoft is the most useless company I have ever dealt with. Don't buy anything from them. Send a message.Buy a Chromebook.,CA
45,www.microsoft.com,2022-08-04T16:45:55.000Z,1,I am the owner of a Microsoft Surface…,I am the owner of a Microsoft Surface Book.  Turns out the Surface Book is a piece of junk.  Keys are falling off and functionality is diminishing.  No surprise then that it is no longer being sold.  I had Assure for 24/7 phone support.  Turns out that was cancelled even while I was still paying for it.  Unscrupulous.  Unconscionable conduct.  May your share price plummet to reflect how badly you treat people who have bought your products.  Evil deception has no place in customer service!,AU
46,www.microsoft.com,2022-09-29T02:21:27.000Z,2,MicroShaft,"It seems that almost every Microsoft Windows 10 update breaks something on my PCs. The last one resulted in two issues: PC1: pin is no longer recognized by Microsoft, so I cannot log into my PC. The link provided in the message does not work. Thank you Microsoft. PC2: I have a message that I need to register my Windows 10 software. That has been done at least twice in the past. Thank you Microsoft. Why, oh Why didn't I buy a Mac instead of a Windows based PC? I knew better, but I didn't want to spend the extra money. I did not take into consideration the many hours I have spent resolving the problems caused by MS untested updates. Shame on me!",US
47,www.microsoft.com,2022-07-28T14:09:33.000Z,1,business customers is unacceptable,Microsoft is a great company and I like the products but support for business customers is not up to standard. My company 365 service has been stopped since yesterday and I have 40 employees that cannot work. I have tried to speak with UK customer service but after 2 hours no reply!!! completely unacceptable.,GB
48,www.microsoft.com,2022-12-10T23:23:14.000Z,2,"14 and cant use it for school,shame on you","its fine but i've been spending 20 minutes trying to create a new account but it wont let me because i'm still 14 and need a parent to watch over me ,even though they don't want to get emails on everything i'm doing .i've tried to put my phone number and what not but it keeps pushing me back to choose if im a parent or if i need parental supervision,which i dont .i received over 5 codes and it doesn't work i've tried everything and i just cant anymore .i also don't like how you cant use office or word and stuff ,i'm a student i need it for school i don't have a job and i dont want my parents to pay over 30 euros a month for 30 days , there are not a lot of things that are good on here ,its hard to login and /or register, its hard to download things for example i cant download an app for my schools data , you only get onenote BUT you cant even save it as a file you have to put in notepad or text maker ( that is if u can download it ) if you need it for research than use it but to use it for school work or to program its a hot and firm no for me .i mean come on you've existed since the early 70s and yall still cant get yall crap together . i hope you stub your toe everyday till 2024.",DE
49,www.microsoft.com,2022-05-27T20:48:19.000Z,1,Out of all the software's I've used I…,Out of all the software's I've used I think Microsoft has to be one of my least favourite. I've only ever had painfully slow internet experiences with this software. It takes forever to load just a simple browser tab. They never seem to actually update their software and I feel it's been the same thing for the past 20 years. I would definitely recommend other software's over Microsoft.,CA
50,www.microsoft.com,2022-05-25T17:39:56.000Z,1,If i could I wouldn t even give…,If i could I wouldn t even give Microsoft one star. Horrible serbvice and update to Windows 11 horrible. Can no longer use my devices( printer or mass storage device) Got a call from unknown number with no message. had to phone the number to find out it was Microsoft. I had never gotten a service number and the manufacturers of my devices all say it is due to Microsoft that there is an issue. I am more than frustrated,CA
51,www.microsoft.com,2022-12-20T12:15:12.000Z,5,I am very happy with your product and…,I am very happy with your product and computer. Perfect for my Job and business,IE
52,www.microsoft.com,2022-08-12T12:00:31.000Z,1,A law unto themselves,"Companies sometimes lose their way and become a law unto themselves. Such is the case, Bill Gates, with your Microsoft: It charges renewal fees without it being authorized on Excel, makes it impossible for pay per click clients to prevent ad fraud on Bing by forcing invalid ""keyword blocks"" - and most annoying of all, attempts to sell 1Drive and cloud services by interrupting the natural UX, effectively ABUSING what it knows about UX. Add to that the cronyism culture that gripped LINKEDIN LEARNING after the Microsoft Acquisition - and you have a consistent picture of a crooked outfit.",GR
53,www.microsoft.com,2022-05-11T22:48:03.000Z,1,XboX Game Pass FAKE PRICE!,"XboX Game Pass FAKE PRICE! This is a scam. I was buying Minecraft and saw an offer for Xbox game pass since apparently its included in that. I saw it costing 7 DKK (Danish Crowns) and I clicked the link. Then it sent me to a new Xbox site, where the price had increased 42,86% to 10 DKK.  This can't be legal.  A big cooperation scamming like this shouldnt go unpunished.",DK
54,www.microsoft.com,2022-05-11T02:25:16.000Z,1,I would give them a big ZERO!!,"I would give them a big ZERO!!!  Trying to install MS 360 Family is rocket science. Microsoft keeps increasing the price every year while making the process trickier. Their customer support is non-existing! You call them, they send you online (no matter what option you press). You go online, they move you in circles!  One thing I know for sure, I am going to Apple as soon as my laptop dies... This is beyond infuriating!!!",AU
55,www.microsoft.com,2022-05-15T22:32:28.000Z,1,Don not use MS Windows!,"Another Top achievement of the microsoft windows! Forces you again to update windows 10 (as for all good reasons, do not touch windows 11) and they mess up the network driver.... it shows you standard error of update 0x80070002. Great, retry the unwanted update is the solution... but hey, how if you have no network driver? mmmhh, network socket? - which laptop has nowadays that...  Just use LINUX or iOS, but no software of the MS Beginners.",GB
56,www.microsoft.com,2022-05-11T20:46:24.000Z,3,I have been using Microsoft for about…,"I have been using Microsoft for about 12 years. I've tried other software's like LYNX, Ubuntu, Windows, and even Mac. Microsoft for me would be like the 4th best one out of all of them. I find that It's extremely slow and over the years there hasn't been much change in design or performance quality. I would definitely recommend Windows or Mac over Microsoft.",CA
57,www.microsoft.com,2022-09-02T11:25:15.000Z,1,I basically got promised a replacement…,"I basically got promised a replacement for my non-working surface, but they did not have the version in stock so I ended up with nothing at all. Worst company ever, won’t ever buy expensive things from them. And I got ignored afterwards.",DK
58,www.microsoft.com,2022-04-25T02:02:35.672Z,3,"OK, not great but generally works",Windows is still pretty much the default operating system in most offices and applications like Word and Excel are de-facto standards. The software generally works well enough However the endless upgrades are annoying and they still seem to release software before it is really ready for release. Their hardware is pretty good but very expensive for what it is.,SG
59,www.microsoft.com,2022-10-19T12:52:10.000Z,4,I have been using Windows 10 for the last 2 years,"I have been using Windows 10 for the last 2 years and facing two major issues i.e. too often forced updates, the laptop continuous burdening the processor even when I am not working.",US
60,www.microsoft.com,2022-06-13T16:22:20.000Z,1,Microsoft Outlook for mac,"Microsoft Outlook for mac.  Just keeps crashing, you trawl their customer help pages and as ever with Microsoft you are thrown to the user community to find a solution. Support model is useless. When it works it is better than apple mail offering, but apples support model is so much better.",GB
61,www.microsoft.com,2022-03-23T04:05:35.000Z,1,Totalitarian,"Windows still doesn't properly support UTF-8 for international communication. If it did, perhaps we could have avoided war.  Microsoft, you have blood on your hands. There are endless complaints about Microsoft and Windows that I could add.  They have market dominance and there is no viable alterantive, because the hardware manufacturers don't supply drivers for Ubuntu or any other Linux platform.",GB
62,www.microsoft.com,2022-06-21T19:44:23.000Z,2,Data Protection Team,I have zero complaints regarding the software but trying to raise a call back from Data Protection is impossible. They do not adhere to any call back promises plus it has a major impact on any business trying to resolve a time sensitive issue. 21/6/22 Well we received a call back and we went through all of the routine of suppling information and replying to emails.  Only to then receive an email asking how they did as they were closing the case !!!  Maybe if the case was completed I would be satisfied but to leave it 50% of the way through !!!,GB
63,www.microsoft.com,2022-05-14T17:58:21.000Z,5,I LOVE MICROSOFT,I LOVE MICROSOFT THEIR REWARDS PROGRAM ALLOWS ME TO GET FREE ROBUX AT NO COST ALSO SUPPORT FOR WINDOWS 10 IS GREAT AND I AM SO F**KING GRATEFUL THAT THEY EXIST. IF BILL GATES DIDNT START MICROSOFT THEN I WOULD HAVE KILLED MYSELF USING LINUX OR MACOS THANK YOU MICROSOFT AND BILL GATES I LOVE YOU NO HOMO  :kiss:,US
64,www.microsoft.com,2022-01-23T05:46:19.000Z,1,Microsoft & Google Apps Gone Rogue!,"All the Microsoft apps on my phone keep updating themselves even when disabled with all app permissions turned off, the exact same thing as the Google apps. It is extraordinary frustrating to spend 1 to $2000 on a phone or tablet, to have pre-installed rogue apps, that do whatever they want and overwrite and dismiss the owners wishes. Even if you manually uninstall all the updates, a few days later they are updated again.",AU
65,www.microsoft.com,2022-02-25T11:52:07.000Z,1,I spend over 1000 euro for a microsoft…,"I spend over 1000 euro for a microsoft laptop, MS office should be included and not charged for an extra fee, this change in the politics is a shame for people that buys your product. When I buy a computer I expect to be working normally. MS office is a basic service that should be provided, I am not asking other particular services that can provided at extra cost. Thus I do not want to rely on the internet to be able to work on my personal computer! shame on you!",IE
66,www.microsoft.com,2022-01-02T06:12:30.000Z,1,Slowly it has become the worst app on…,"Slowly it has become the worst app on your computer after xbox app (and scarily it is the OS, not really an app). Shame on you Microsoft, even your own software is incompatible with its own operating system, you will probably also have major legal issues coming up with blocking permissions for folder access when installing via xbox app.   Just admit defeat and disappear already!",AU
67,www.microsoft.com,2022-04-13T17:25:32.000Z,1,Appalling organization,Appalling organization. Twice a day asks for password for hotmail and then replies that password is incorrect when I have double checked it. No help system as they seem afraid of a public response. I can only advise people to avoid anything to do with Microsoft and use any alternative possible.,ES
68,www.microsoft.com,2022-11-01T02:51:14.000Z,3,"Okay, but come on!","Microsoft is fine. IDC about most of their products, as long as they work properly. Back in April/May, I got really upset and smashed my laptop because Windows kept hanging and freezing! Microsoft, why can't you make windows much faster?! anyways, Office/Microsoft 365 is decent and has many features, and it isn't as buggy as Google Slides. (where images won't show and just gives an error for no reason) The Xbox is also good. I have several accounts that got banned, but the one I am using right now isn't. at least the design of the new Xbox isn't as bad as the PS5 (in my opinion) Let's see how my Surface Go 2 (refurbished) goes out!",US
69,www.microsoft.com,2021-12-13T15:57:54.000Z,1,Its totally shame that you pay for an…,Its totally shame that you pay for an os in order to play games and that os cant install nvidia drivers couse its auto installing their drivers so nothing works... I had Debian installed and i said to switch for playing some games win10 auto installed their Display driver and killed the all os..Thank you windows wish could get my money back just that.Switched back to debian again and putted out my psp from closet.windows is junk,GR
70,www.microsoft.com,2022-03-15T18:09:19.000Z,1,MICROSOFT Payment unlimtede company,"MICROSOFT Payment unlimtede company They chargede money from me even tho i havent bought anything from them in a year, It was a subscription for a mounth. Also i dont have my card on there website. I dont understand how could they have chargede money from me? (It was chargede from payplay) Mar, 15, 2022",DK
71,www.microsoft.com,2022-06-30T06:04:05.000Z,1,Edge Browser Allows Virus,"It seems that this company's computers are the only computers that get viruses. I thought Internet Explorer was bad then they introduced the Edge browser. Viruses can be introduced into the browser and this happens regularly. I have purchased two Microsoft computers and both of them have developed viruses. The second computer within less than two months of purchase. I visited the store down here but they don't repair computers, they only sell computers. The manufacturer of the seller will not take any action because   it is a software problem. Thank heavens I have a Chromebook because it does not get viruses.",AU
72,www.microsoft.com,2022-05-07T13:46:39.000Z,1,Total trash company,"Total trash company. I just installed Windows on laptop and I'm forced to use an outlook account for login and I can not create a local account.  If I own this copy of this software, why do you force me to use your other products if I don't need them? You are trash Microsoft.",RO
73,www.microsoft.com,2022-02-07T10:17:54.000Z,1,I'm Running ads from over 4 years i…,I'm Running ads from over 4 years i have changed my credit card they suspended my account over 1 month long review they decided to close the account why is that? I have my own card i'm willing to give them any kind of proof. I'm top rated plus Freelancer handling over 50+ Accounts but they suspended my own account.,PK
74,www.microsoft.com,2022-02-20T21:45:14.000Z,1,Give With Bing Complaint,"This is only about Microsoft's Give With Bing Scam.  After initially joining and turning Give With Bing off, Microsoft continues to periodically, randomly, turn it back on and randomly choose a charity. Neither with my consent. They refuse to refund me my points I rightfully earned. They refuse to acknowledge the problem. Only assuring me my Give With Bing is off. Because I turned it off myself.  They are stealing to give donations to charities. Microsoft also refuses to permanently opt me out of their program.",US
75,www.microsoft.com,2022-03-04T04:14:48.000Z,2,Fed up with MS updates losing my data,Fed up with MS losing my data.  They force updates with zero warning and shut down all my files.  For a successful tech Co either their Windows team are stupid or they just don't care about disrupting customers.  I guessbits the age of customers are too many for companies to care.  Fed up with MS.,AE
