,site,date,stars,title,text,location
12,www.ebay.com,2023-01-12T15:51:06.000Z,1,I bought a Samsung tablet from a…,"I bought a Samsung tablet from a IPHONEFORLESS LTD on ebay, as A NEW but when received it was scratched full of terrible use and abuse, no box, no charger, no cable, I returned it in the same day, the seller stole %50 of my £95 and ebay did nothing, I had to file a dispute via my bank card, ebay has become a place for mafia, liars and thieves, please note this seller steal people money as he did the same con-trick with another seller item numbers 285091885414 also 285048134613, the seller managed to remove all the negative feedbacks that proofs he is a lair and criminal, eaby helped this seller in stealing customers' money. I will be leaving it for good. Avoid ebay no matter what, and pay a higher price with good customer service company to be in the safe. Happy new year everyone.",GB
13,www.ebay.com,2023-01-11T12:54:05.000Z,1,Unfortunately EBay is outdated for many…,"Unfortunately EBay is outdated for many reasons. Returning or cancelling an item is complicated. The also have major hidden fees when you sell on eBay. For that very reason, pricing of items is not that good anymore.",CA
14,www.ebay.com,2023-01-10T03:57:36.000Z,1,Don't sell expensive things on eBay,"If you are a normal individual looking to sell some stuff, AVOID eBAY.  I have had the most awful experience where I sold an expensive watch and eBay won't release the funds. The buyer now has my watch and for some reason has 30 days to raise an objection, and only if no objection is raised will eBay give me my money. I would not have used eBay if I knew this was going to happen. I feel sick that someone can wear my watch for a month and then decide whether they want it.",AU
15,www.ebay.com,2023-01-09T15:07:02.000Z,1,Woeful!!,"Truly awful corporate! I moved countries and got a new phone number which my Ebay account doesn't recognise (obviously) so do you think I can contact them to register the new number??!! Over 1.5 hours I tried calling the number they gave me only for it to play awful distorted music then repeatedly cut me off, there's no other way to call them! The pathetic standard Q&A and chatbots don't help so now they've lost another long-standing customer but they don't care, they have millions more - d--kheads!",AU
16,www.ebay.com,2023-01-10T05:05:37.000Z,1,EBAY NOT ONLY PROMOTE'S FRAUDULENT EBAY…,"EBAY NOT ONLY PROMOTE'S FRAUDULENT EBAY SELLER'S, BUT SUPPORT'S EBAY SELLER FRAUD!  STAY AWAY FROM EBAY COMMUNIST CHINA SELLER, 'RIKOO!'  THE FRAUD RIKOO, SELLS FAKE STONES & JEWELRY ON EBAY, & EBAY CORPORATE NOT ONLY SUPPORT'S COMMUNIST CHINA RIKOO'S FRAUDULENT SELLING PRACTICES, BUT PERPETUATES IT!  WE'RE TALKING, CLASS ACTION LAWSUIT HERE, AGAINST CORPORATE EBAY, WHO KNOWINGLY, PROMOTE'S & SUPPORTS EBAY SELLER FRAUD, ACCORDING TO MY BRILLIANT ATTORNEY! HA! ON EBAY CORPORATE! & SHAME IS ON YOU, EBAY CORPORATE!",US
17,www.ebay.com,2023-01-09T20:34:30.000Z,1,Due to bad customer care of ebay I…,Due to bad customer care of ebay I decide to close my account was using it about 15 years  . Ebay let a seller to close my undelivered item case with faulty tracking information ''even any question sent to me'' . After that I effort to get letter for prove which takes many days from delivery company . At last prove the purchased item lost and than comfirmed as refund will sent with in 3-5 working days I could get only nothing till  23.12.2022 .. I dont feel safe to stay ebay for any further purchase this bad experience costs me about 90 GPB .,GB
18,www.ebay.com,2023-01-08T15:59:09.000Z,1,Worse site ever,"Unbelivable- I have not used ebay in years.  I been trying to use it for 3 months and cannot buy or sell anything.   Its like items don't have links to them .    It is now the worst site to deal with, doesn't even work at all.  I cannot click on to items, can't do anything.  Even some guy at his home building his site would probably work better than ebay...",US
19,www.ebay.com,2023-01-08T20:49:12.000Z,1,I sold an item to a good buyer had paid Time to long for the payout,"I sold an item to a good buyer had paid for the item on Jan 2, 2023, buyer received the item on Jan 7th, but Ebay will not pay me till Jan 17th Thats wrong. I have had this Ebay account for over 18 years and the same checking for 30 years there should be no reason this payout to take this long. It was and 80.00 item and I offered free shipping and Ebay took over $11.00 for the sale just another online rip off. As soon as I get my money, I will be closing my account with Ebay.",US
20,www.ebay.com,2023-01-10T20:45:09.000Z,1,"Ebay has gone down the sh****r... used to be good, not anymore.....","Ebay has gone down the sh****r, customer service doesnt care and only does what they have to to make it look and sound like they care. They stole 27 dollars from me in seller fees for an item I never shipped AND the buyer got their refund. I asked them why they charged me 27 if the buy got their refund, first they couldn't really tell me exactly what for so I cut to the chase being a smartass because Ebay is obviously full of crooks and s**t now after years of seemingly being a decent place to buy things when you needed them, but I asked them ""so yall basically charging me 27 dollars for the stress of it"" and they literally told me ""yeeaaa..."". I hope Ebay gets boycotted and shutdown.",US
21,www.ebay.com,2023-01-07T18:55:30.000Z,1,The seller sent the wrong product which…,"The seller sent the wrong product which was not even close to product bought.   The seller then provided a return label with the wrong bar code so the USPS could not send it through the system that they use which requires bar code readers.  When it was returned and got tangled up for weeks in USPS,  customer service refused to do a refund because it hadn't been returned.  The seller essentially has stolen my money.",US
22,www.ebay.com,2023-01-07T14:51:54.000Z,1,I’ve used eBay over 15 years and it…,I’ve used eBay over 15 years and it used to be amazing but it’s absolutely shocking now. They hold your funds for days while they skim the interest off them. Buyers can agree to purchase items then not pay for them and eBay doesn’t punish them. Sellers can’t leave negative feedback for none paying bidders. As a seller it’s an absolute joke and it’s now unusable.,GB
23,www.ebay.com,2023-01-07T21:27:53.000Z,1,A quick guide to selling on eBay,"A quick guide to selling on eBay, you list an item for sale, someone buys it, you have to pay upfront to send it so out of pocket right away. EBay instantly takes their cut and then they make you wait a month to get paid out so that they can extract interest from the billions of pounds in hold funds. Scum of the earth rat company",GB
24,www.ebay.com,2023-01-06T15:49:39.000Z,1,"Unacceptable customer service, won't issue payouts","I have been a member of Ebay for 12 years.  I recently had an unexpected expense so I needed to sell some items.  I sold over $500 worth of stuff and Ebay randomly decided to freeze my funds until I ""verified my bank account"".  I did this about 3 times and Ebay still hasn't released my funds.  Called customer service twice, who told me two different stories and I still don't have my funds.",US
25,www.ebay.com,2023-01-07T07:25:52.000Z,1,Clown company,"Clown company. A seller sent me a completely wrong item and its up to me to now go print a label in which i don't own a printer and drive to the post office to fix the sellers mistake? Last time i had this happen to me the seller did not refund me for the shipping just the item. Its absolutely bs that if a seller sends a broken item or the wrong item its on us to pay the consequences, thanks for wasting my time , energy, money, and life ebay",CA
26,www.ebay.com,2023-01-08T19:00:21.000Z,1,I would not even like to leave one star…,"I would not even like to leave one star  Ebay are total inept and terrible do not go near them They suddenly decided this year to make me sign in on my app after 5 years, I forgot my password I tried changing  it and they terminated my account after 20 years of being a member  I owed no money or have not done any thing wrong  I called them and ask for the reason why this happened and was told they dont have to give one! Then they abruptly put the phone down on me I'm left absolutely gutted and very upset I could understand if they gave me a reason but there was none Worst company I have ever used after the way they have treated me  Glad to see the back of them after this",GB
27,www.ebay.com,2023-01-06T12:32:16.000Z,1,"eBay's Refurbished Goods ""Guarantee"" is a scam - beware!","Bought a refurbished tablet on eBay from Direct Offers which was ""covered"" by the eBay 12-month guarantee.  This includes a battery life of at least 80%.  I didn't use the tablet a lot, but after recharging around 5 times the battery died.  Seller refuses to replace it as it's apparently ""not covered"" in the 12-month guarantee.  eBay will only replace goods within 30 days, and the battery died after 4 months.  Visa will not cover as it is over 120 days.  Seller obviously knew they could get away with this, shame on eBay, whose ""guarantee"" is completely worthless.",GB
28,www.ebay.com,2023-01-05T19:30:27.000Z,1,What has become of you EBay?,"Unprofessional, unethical company Not sending out microdeposits to accounts,  so sellers are not able to verify and not receiving sales funds,  fabricating all sorts of stuff to delay pay outs of funds or not paying out at all. How can this be legal? How can this company still operate looking at all the reviews here?",GB
29,www.ebay.com,2023-01-14T11:14:00.000Z,1,A greedy American selling site who…,A greedy American selling site who charge high selling fees.  Customer service is non existent and rude!,GB
30,www.ebay.com,2023-01-07T01:30:01.000Z,1,Stop stealing shipping fees from sellers,"Stop stealing from sellers! They take extremely high and unfair fees from sellers. Yes, I agree to whatever percentage they take from my sales, but they also steal my shipping fee on EVERY single sale. I do not print shipping labels from the site, I hand write them on the box myself, so what gives eBay the right to take (steal) my shipping fees on every single sale, on top of the already ridiculously high selling percentage fees!?  I’m so close to never selling or buying from eBay again. I’ve complained how unfair this is to their customer service multiple times, and all I ever get is nonsensical rhetoric.",US
31,www.ebay.com,2023-01-05T02:49:03.000Z,1,EBAY is a criminal organization that…,EBAY is a criminal organization that rips off both buyers and sellers. At one point he decides to charge you several hundred dollars and there is no appeal. No one talks to you and you are threatened by bailiffs. The fees are also huge and confusing. I definitely do not recommend anyone to do business on EBAY. They are the worst in the world.,CZ
32,www.ebay.com,2023-01-04T12:39:07.000Z,1,Ebay UK Protection Program,Ebay and the protections stating on their page is a fraud. Ebay doesn't comply with the consumer protection act 2015 when things goes wrong. You want to make a formal complaint and is refused to provide any form of contact adddress to do so. I had to take the case into tribunal to claim my rights back.,GB
33,www.ebay.com,2023-01-05T02:14:55.000Z,1,The absolute shadiest company,The absolute shadiest company. I was trying to sell some old stuffed animals that I don’t really want anymore on EBay. Before my first sale went live they told me I was a “risk to the community” and my account was permanently suspended. I didn’t even sell anything or have any user reviews! When I tried to ask what the reasoning for the suspension was they kept giving me the runaround and wouldn’t tell me why. Like at least there’s some policy I violated that you can point to? Absolutely ridiculous and horrible customer service.,US
34,www.ebay.com,2023-01-03T14:27:09.000Z,3,Would be five stars BUT BEWARE!,I actually spoke to customer services as I found the virtual chat hopeless! They were professional and resolved my complaint with the seller promptly. But not impressed with now receiving threatening messages from the seller! Trying to report them to ebay but site not allowing me to and also getting no response from my messages to ebay.. Would like to give five stars but need this disgraceful behaviour stopped by ebay as they use this seller!,GB
35,www.ebay.com,2023-01-04T02:57:02.000Z,1,Never going to sell an item on eBay…,"Never going to sell an item on eBay again. Some doggy guy bought expensive item from me and they damaged it and want return. Now eBay want to pay the buyer without considering anything. Dont buy or sell anything in eBay. Be aware eBay is real scam and they don’t bother about their customer, all they want is your money.",GB
36,www.ebay.com,2023-01-03T19:36:21.000Z,1,Ebay transferred my payout into a…,"Ebay transferred my payout into a closed bank account. The money is not with my bank and Ebay claims they did not receive it back. They do nothing to help apart from pushing me back to my bank. Very poor customer service. If there was another selling platform similar to ebay, I would go there to sell my stuff.",GB
37,www.ebay.com,2023-01-03T14:44:44.000Z,1,Sellers can have negative feedback removed,"If you give a seller negative feedback, have a look week or two later and you may well find that it's no longer there; eBay will often remove it if the seller complains, and the threshold for removal is very low. eBay takes a cut of all sales, and so it has an incentive to make all sales seem enticing, whereas buyers are plentiful. The best thing to do is to find good items then search for the seller or item on Amazon or a regular search engine to see if they have their own ""store"", where the item is usually a lot cheaper.",GB
38,www.ebay.com,2023-01-02T23:11:53.000Z,1,NEVER SHOP ON EBAY!!,"Am more than pissed!! Literally spent 100 dollars on a freaking sweater and it’s still been more than 6 months and not been delivered!! I contacted the stupid seller but the nerd never even responded to hundreds of my text, and customer support don’t even do crap about it, and I can’t get a goddamn refund!! Today was my last stroll on that stupid eBay app!! May they rot in hell…those darn scammers",CA
39,www.ebay.com,2023-01-02T18:47:36.000Z,1,The worst customer support I have ever received in my entire life,The worst customer support I have ever received from a company I got robbed of my money twice they told me they would come back to me with an update and it’s been year and I’ve been trying to call them constantly and there is no way I can get hold of somebody I want to stand I have been robbed of my money someone committed fraud So never again will I come back to this  platform again,US
40,www.ebay.com,2023-01-02T14:19:49.000Z,1,Ebay holding my funds and refunded…,"Ebay holding my funds and refunded buyer their money after I showed them proof of tracking to buyer as still on the way, then suspended my account permanently. They keep saying all this bullshi* about how they cant do anything about it an final decisions about suspending. EBAY IS THE WORST PLATFORM FOR BUSINESS TO SELL ON! Complete sh**services, sh**customer support and a complete joke of a sellers an buyers ""policy""",AU
41,www.ebay.com,2023-01-02T14:49:09.000Z,1,Don't Trust E-Bay,Ordered Two hats checked and the order said to be delivered on Saturday. Wow it never came. It's now Monday still never got my orders and No way to get in touch with the Seller or get in touch with E-Bay. My neighbor told me Never order off E-Bay you can't trust them he was right  Becareful ordering from there. Or your going to get Scammed.,US
42,www.ebay.com,2023-01-05T22:42:43.000Z,1,I could not get paid from EBay because…,I could not get paid from EBay because they claim they cannot pay me if I have a Bank of America account.  They say I have to open up another checking account to get paid.  I will never sell through them again.,US
43,www.ebay.com,2023-01-06T09:02:05.000Z,1,Items not even shipped.,"Shopping items throught a large and trusted seller. Received purchase confirmation from ebay same day. After 5 days, items is not shipped. Contaced seller and they confirm that order is not received from ebay, I believe this is true. Now I'm told I need to contact ebay to resolve this.  There is no way of contacting ebay throught the support portal, the only option is to report ""not received item"". This option is not available when delivery time is expired.  Why customers have to contact ebay for issues like this is strange. There should be a single point of contact, the seller. Also ebay need to have a chat service to resolve issues like this quickly.  A terrible service that will not be used again ever.",NO
44,www.ebay.com,2023-01-04T21:18:27.000Z,1,As a seller,"As a seller, they want to control you for up to 90 days for payouts. Sorry I don't need a momma to hand me my money. I got one payout and now have to wait until the end of Jan to get my money. I call bullsh** and closed my account.",US
45,www.ebay.com,2023-01-07T21:06:18.000Z,1,EVIL EBAY SELLERS AND MANAGEMENT WORKED…,"EVIL EBAY SELLERS AND MANAGEMENT WORKED TOGETHER TO: ---- SCRAP ""WANT IT NOW""FEATURE FROM THEIR SITE FOR STUPID REASONS LIKE UNVERIFIED FRAUD ---- WILL BARELY LET PEOPLE CONTACT MIDDLEMEN ON THEIR PLATFORM TO GET ITEMS ON OTHER ONES THAT SHOULD HAVE BEEN ON EBAY TO BEGIN WITH ---- ALLOW SELLERS TO CHARGE RIDICULOUS RATES AND SHIPPING PRICES ON THEIR ITEMS THIS NEEDS TO STOP! I AM VERY SERIOUS AND REALLY MAD!",US
46,www.ebay.com,2023-01-03T05:03:55.000Z,1,Beware,"Beware, I have bought and sold on this site for many years and because they thought my account change was fishy, they have taken my money. If they choose to, they can withhold payment even if you ship your product and are paid. I lost $850 and there is absolutely nothing I can do about it.",US
47,www.ebay.com,2023-01-02T22:28:04.000Z,2,As with other reviews,As with other reviews. Ebay works well until there's a problem.  They are trying to increase their profits by reducing customer service so if you have a problem its almost impossible to get a fair solution. I'll be looking to use other sale options,GB
48,www.ebay.com,2022-12-30T20:11:04.000Z,1,Sellers beware. EBay holding funds,Sold item and delivery confirmed on 19th December to a buyer in the USA. Tracking information all fully available to eBay but payment still on hold. Date for release of funds just keeps moving back and customer services just provide scripted or incorrect information when I try to find out what is going on. Seems impossible to escalate a complaint or get a meaningful response.,GB
49,www.ebay.com,2023-01-06T22:48:38.000Z,1,Avoid selling on eBay I just lost £330…,Avoid selling on eBay I just lost £330 a the item. Buyer sent back a broken item and eBay still refunded them. So buyer got my £330 and also my new item. Disgusting,GB
50,www.ebay.com,2023-01-03T19:22:28.000Z,1,If I could give 0 stars I would,"If I could give 0 stars I would! Posted an item for sale on eBay. Someone bought it and paid for it immediately. An hour (exactly not exaggerating) the buyer changed his mind. I don’t want to force anyone to purchase anything they don’t want so I called eBay to find out how the buyer could get his money back. THE MONEY NEVER WAS DEPOSITED TO ME!! eBay suspended my account and withdrew over $200 from my account. When I contacted eBay (3 times) I was finally told that was their fees. I made nothing but eBay made over $200. I understand they have fees but if the eBay representative would have explained I would have to pay the fees even though it really never sold, I would have handled the situation differently.",US
51,www.ebay.com,2023-01-10T22:41:49.000Z,1,Do not use ebay they are unfair!,Do not sell anything on ebay! They hold back (and use) your money for more than a month before they pay you.,HU
52,www.ebay.com,2023-01-02T20:27:48.000Z,1,Read everybody else is one star review…,Read everybody else is one star review and you will figure it out. They are becoming a company of crooks. They do not issue returns when you are clearly entitled to. They will not help you even if you receive a damaged product.,US
53,www.ebay.com,2023-01-05T17:27:26.000Z,1,Terrible customer service! Shady company!!!,"Terrible customer service! They stole my money. Someone bought my item and I shipped it. Then I get a message that my account is suspended and I cannot get my money. I have no idea what I did wrong. I tried chat, phone calls, email. Their customer service was not at all helpful. I got the runaround. No one would tell me what went wrong. I was finally told that after 90 days they would release my money. Then they stopped taking my phone calls. I never got my money. I sent them a message and was told that I was a threat and they have to part ways with me. I sent another message explaining they owed me money and I didn't know what I did wrong, no one told me how to correct my mistake (if there even was one!) And get my money. I was sent the exact same reply: that I was a threat and they have to part ways. They stole my money!!!",US
54,www.ebay.com,2023-01-03T19:09:08.000Z,1,My trust has gone for Ebay,"My trust has gone for Ebay, they emphatically push for you to leave feedback for an item you have purchased to help other buyers, I left a much warranted 'negative' feedback to a buyer who didnt full fill his own terms and conditions and after many unanswered ebay messages and telephone messages I left a feedback.  It wasnt rude or insulting, it was to the point what happened in the transaction. The seller begged me to retract the feedback but I said I only would once the transaction was completed. Ebay sent a message asking if I would retract my feedback, I declined and gave my reasons. The transaction is not completed yet but Ebay retracted my feedback without my permission and the seller has since changed his trading name.",GB
55,www.ebay.com,2022-12-30T02:18:45.000Z,1,"So my bag is authentic,has been…","So my bag is authentic,has been authenticated by Proauthenticator,ebay removes restricts acc for 72 hours and doesn’t give me chance at least to upload document and appeal,at least other websites when they make a mistake they give u chance to appeal and provide document,if ebay happens to read this review pls contact me asap,i have no other choice but to take this to small claims court to make this right,mistakes happen and its not fair what u guys do to sellers.",US
56,www.ebay.com,2023-01-01T12:03:25.000Z,1,Ebay enables the sale of counterfeit…,Ebay enables the sale of counterfeit products and make it extremely difficult to try to get a refund. Its now 2 weeks since I reported a counterfeit product and I've still to receive my refund.  The executive customer service team are obstructive and rude,GB
57,www.ebay.com,2023-01-03T01:00:41.000Z,1,The worst customer service in the world,"They only stand by the seller's side and help them to do scamming if you want to cancel an order or request money back, they said a refund is guaranteed but actually it's super hard to get your money back.",US
58,www.ebay.com,2023-01-01T10:35:02.000Z,1,eBay say money back guarantee…!,"eBay say money back guarantee…! That’s a LIE…. Warning Warning ⛔️. I’m done shopping with these people and going to reach out to the Better Business Bureau when I am done here. I have not received my order I placed back in October 26, 2022 😥",US
59,www.ebay.com,2022-12-30T02:29:33.000Z,2,Great until you have a problem,"I've found eBay fine when things go well however, beware if you experience a problem with a delivery.  They pretty much wash their hands of doing anything and have no concept of customer support (which is evident when you try to reach them). All in all, they don't do a good job vetting sellers nor do they do anything in the way of research on problems. They just render their decision and that's it.  On a good note, eBay made me realize how good I have it with Amazon and will gladly pay more with the security and confidence they'll make things right.",US
60,www.ebay.com,2023-01-04T07:38:55.000Z,1,13.8% selling fees!!,"13.8% selling fees!! Customer ""service"" agent Shahana says ""those are the fees"" and then leaves the chat! Fees estimate at time of listing told me $21... UNETHICAL APPALLING BEHAVIOUR",AU
61,www.ebay.com,2022-12-27T16:02:41.000Z,1,eBay Screws Buyers,20 years with an account on eBay but closing it now. Unscrupulous vendors and eBay does nothing to protect members. I'm out over $65 for an item which never arrived. I paid for insurance with shipping and seller won't lift a finger to refund. eBay claims Money Back Guarantee but then it doesn't exist. Better to avoid them and use Amazon where you have much more support if anything goes wrong.,US
62,www.ebay.com,2022-12-28T05:39:18.000Z,1,"Used to be good, now it's an awful company","Awful company. Had an account in good standing for 5 years, one day out of the blue I get an email permanently suspending my account for no apparent reason. Called to get answers, all I get is an ebay rep telling me they can't tell me why it was suspended, and nothing I can do to appeal. I have a balance in the account, and no explanation as to what will happen with that balance.",US
63,www.ebay.com,2022-12-28T04:00:25.000Z,1,Ive been selling for many years on…,"Ive been selling for many years on Ebay. I e had enough!! So many lovely buyers, but more and more of those that claim they havent received, uet tracking shows delivery. Ebay allowing refunds ..Buyer ending up with items and their money.  Im going to look into couple of other sites friends keep suggesting to use.Perhaps other companies will work with both buyers and sellers equally and fairly. Terribly poor service, keep away!",GB
64,www.ebay.com,2022-12-27T13:08:10.000Z,1,"BEWARE OF EBAY! SELL ON FACEBOOK, YOU GET YOUR MONEY!","BEWARE!! STILL HAVE NOT BEEN PAID BY EBAY Sold an item two weeks ago, buyer paid straight away and still eBay hasn’t paid me!!!! Despite charging 13.1% to sell one item, they are holding onto my money for absolutely no reason but to scam me the interest. NEVER AGAIN!! SELL ON FACEBOOK!! It’s free and you get you money instead of Americans ripping you off!!!!!!!",GB
65,www.ebay.com,2022-12-27T18:49:48.000Z,1,I purchased an item in good faith,"I purchased an item in good faith, paid immediateley. the seller never sent item, lied multiple times and still has my money. I left a genuine factual negative feed back as did another buyer only to have both of them negative feedbacks now removed. So this terrible seller is still on Ebay and no one will be any the wiser. Wasted my time, still has my money what has happened to Ebay. I have been a buyer and seller for years. I now think I will avoid out of principal.",GB
66,www.ebay.com,2023-01-01T18:12:54.000Z,1,-10 stars X for poor quality service…,-10 stars X for poor quality service all round like ripping customers off when things go missing don't want to know they discriminate you no matter what rubbish company will never use again or recomend them,GB
67,www.ebay.com,2023-01-01T16:28:34.000Z,1,Worst customer service ever experienced,"When you send an item first class, as per your listing, and then it doesn’t arrive, eBay force you to refund the money.  They tell you that you have to provide a tracking number, yet you can only get this for sending it via special delivery.  So they are misrepresenting the outcome of a dispute because the listing clearly states first class, not special delivery. When I tried to point this out, they closed off chats and even game me an email address to complain that doesn’t even exist.  This is the worst customer service I’ve ever experienced. They’re happy to take your money but when things go wrong there’s absolutely no accountability.  I hope another platform comes along and people leave eBay in their droves.",GB
68,www.ebay.com,2022-12-28T16:16:58.000Z,1,Used eBay for 10 years,"Used eBay for 10 years. Returned an item that cost £1900, then eBay suspended my account and said I cannot have a refund. I’d honestly watch out using eBay. I have a business account that turns over 150k a year with eBay which I will be closing imminently. Just use Amazon.",GB
69,www.ebay.com,2023-01-06T12:22:54.000Z,1,Ebay is no good,"Ebay is no good, I have been a member since 5years, that don’t even matter to them it seem, because for me it’s best to keep customer than to lose. Anyways, I had brought a AM left side driver mirror for my car back in September 2022, when I received the item, I realized that it was the wrong one, I contacted the seller and the seller process a refund, on my car ending 1229 but I have lost that card. Anyways I explained to the seller and the seller said to receive out to EBay customer service, I spoke with Yan, Mary, Raea and a very rude team lead called Euvenia she was very disrespectful, they all pretended to help me and then disconnect the line, yan promise to call me back and she didn’t. I didn’t know EBay would treat a customer that had been there for over 5 years. We are now in 2023 and I won’t stop until they give me my money back, then I will be closing my account. I hate eBay for how they treat me and will never do business with them, I would recommend buying else where. Ebay is bad .",US
70,www.ebay.com,2022-12-28T16:33:12.000Z,1,Use Amazon,"I bought a door lock for an Audi with faulty door locks. Seller told me I received my item which I never did. After a few messages in an attempt to resolve the seller ended ignoring me, I opened a case with eBay and the case was immediately closed in sellers favour.",GB
71,www.ebay.com,2022-12-26T08:26:32.000Z,1,eBay is horrible website,eBay is horrible website. I would give this site 0 stars but I am forced to give it one. I will never shop at this site. I will also tell all my friends and family to never buy from this horrible site. I bought a £70 product and I wasn’t satisfied with it poor quality. ebay did not help me. I wont return the item as the seller was not serious from start.Why should he be serious in refund? Merry Christmas!🤮,GB
72,www.ebay.com,2022-12-25T23:03:01.000Z,1,eBay is horrible website,"eBay is horrible website. I would give this site 0 stars but I am forced to give it one. I will never shop at this site. I will also tell all my friends and family to never buy from this horrible site. I bought a $100 product and I wasn’t satisfied with it, so I had to return it but it was a $100 charge for returning it. That’s is just a horrible way to treat customers and eBay is really good at poorly treating customers.",US
73,www.ebay.com,2022-12-26T08:33:51.000Z,1,eBay does not comply with simple buying rules in EU,"Hi, You closed an order, where you deemed the item was delivered based on a carrier where the seller used letter format and moreover the carrier (Royal mail) does not operate in my country. The local carrier clearly shows that the item wasn't delivered. This cost me around 100$, I will not use eBay again - use Amazon instead, their A-Z money back guarantee is way better. I'm going to contact my bank now to revert the payment instead. Morons!!",DK
74,www.ebay.com,2022-12-26T14:00:38.000Z,1,Sold me a counterfeit toy,"Sold me a counterfeit toy, absolutely trash, did not even match picture or description, chased ebay for weeks for a refund which they promised, a month later, no refund, and now a refusal of a refund,  even tho they guaranteed it, selling fakes trash all day, do not buy anything from these scam artists",GB
